PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AirQualityIndex
57,58,21,4,10,40,38,58
61,64,20,3,18,24,27,64
83,110,22,8,15,24,12,110
40,53,18,5,13,62,38,62
113,137,29,5,8,41,8,137
55,67,20,8,15,44,22,67
64,79,45,8,7,35,20,79
76,82,40,5,13,13,22,82
40,82,11,5,9,90,21,90
36,31,4,1,11,74,16,74
42,60,27,6,8,21,24,60
41,60,23,6,31,21,24,41
35,61,13,10,8,44,36,61
35,62,31,6,20,23,28,62
29,59,23,6,17,57,24,59
24,59,28,6,7,57,19,28
34,79,18,8,11,51,31,79
32,54,17,5,12,20,25,54
32,39,13,7,22,67,19,67
30,29,8,2,6,16,6,30
30,14,8,2,14,16,7,14
23,30,18,1,11,11,5,30
17,21,18,2,5,13,12,21
6,16,17,1,6,41,21,41
27,30,38,4,4,26,67,67
9,21,13,1,18,22,40,40
36,41,12,1,17,24,17,41
56,41,72,1,17,69,25,72
57,77,4,1,19,22,24,77
32,48,29,4,16,24,27,48
50,70,22,5,23,80,3,80
45,53,18,2,5,28,23,53
75,105,18,2,6,38,2,105
60,113,8,3,1,25,3,113
52,74,28,4,23,12,22,74
36,47,30,9,3,37,16,47
66,84,12,4,4,21,48,84
63,75,16,4,6,45,42,75
31,75,16,4,4,37,58,58
49,69,10,3,6,112,26,112
84,107,19,9,41,21,29,107
64,68,14,8,5,16,29,68
38,80,12,33,10,21,17,80
49,97,6,33,4,14,14,97
36,57,13,8,6,16,19,57
53,61,18,5,15,21,27,61
53,23,10,4,4,16,11,23
43,72,15,39,1,27,5,72
66,72,15,39,6,8,51,66
50,76,14,16,14,10,30,76
36,76,8,16,10,34,13,36
115,110,24,5,4,15,23,115
43,52,28,3,8,29,13,52
68,85,4,16,10,19,54,85
19,47,29,1,15,63,6,63
39,32,24,1,8,29,8,39
17,20,6,8,4,27,8,27
32,50,21,2,9,17,32,50
44,78,10,2,8,24,32,78
24,46,13,4,12,25,19,46
35,63,11,3,5,26,8,63
44,92,24,3,10,26,8,92
45,76,24,3,39,28,8,76
46,61,68,2,69,34,14,69
40,47,14,5,10,42,36,47
58,62,20,3,14,34,6,62
8,20,22,11,16,16,17,22
47,42,40,3,13,43,33,47
20,56,31,3,18,97,10,97
23,28,20,3,27,58,14,58
23,23,5,1,7,12,35,35
37,40,6,10,12,93,6,93
64,64,14,2,14,62,17,64
28,57,29,2,10,97,17,97
56,51,6,7,9,26,12,56
48,57,11,3,10,51,14,57
47,71,29,3,10,51,17,71
30,42,29,3,12,31,12,42
41,55,29,3,4,15,10,55
62,56,9,3,10,10,10,62
55,56,21,4,10,35,37,56
61,63,21,3,17,28,34,63
39,48,18,5,12,61,38,61
114,138,29,5,8,46,18,138
57,67,20,8,15,42,43,67
65,78,45,8,7,34,25,78
76,80,41,5,12,17,25,80
43,80,11,5,8,107,19,107
34,30,5,1,11,74,17,74
42,60,27,6,7,23,27,60
39,60,22,6,30,23,27,39
34,56,13,10,8,45,40,56
34,59,30,6,20,24,27,59
29,57,23,6,17,59,25,59
23,57,28,6,7,59,19,28
34,77,17,8,11,52,38,77
32,56,16,5,12,25,26,56
30,37,12,7,19,67,22,67
33,30,7,2,6,14,13,33
23,30,17,1,11,10,8,30
17,20,18,2,5,13,15,20
7,16,17,1,6,44,24,44
28,30,38,4,4,27,67,67
9,21,13,1,18,23,41,41
36,41,12,1,17,22,17,41
56,41,73,1,17,70,28,73
58,75,4,1,19,22,23,75
32,47,29,4,16,24,27,47
50,71,21,5,23,81,3,81
46,52,18,2,5,28,23,52
73,100,18,2,6,40,2,100
60,112,8,3,1,25,3,112
51,73,27,4,23,12,25,73
36,47,30,9,3,39,18,47
65,83,13,4,4,20,50,83
63,74,16,4,6,44,46,74
30,74,16,4,4,37,44,44
48,66,10,4,6,112,28,112
81,103,19,9,38,21,32,103
64,67,14,8,5,15,32,67
37,78,12,33,9,20,19,78
49,97,6,33,5,14,16,97
36,56,13,8,6,16,20,56
52,60,19,5,15,21,30,60
52,22,11,5,4,15,14,22
42,72,15,39,1,27,5,72
63,72,15,39,6,8,55,63
49,74,14,16,14,9,31,74
36,74,8,16,10,33,13,36
116,109,24,5,4,16,24,116
42,51,28,3,8,29,13,51
67,85,4,16,10,19,57,85
19,47,30,1,15,74,6,74
39,32,24,1,8,29,10,39
16,19,6,8,4,26,9,26
31,48,21,2,9,17,34,48
44,75,10,2,8,24,34,75
24,46,13,4,12,25,19,46
35,62,11,3,5,25,9,62
45,92,24,3,10,25,9,92
45,76,24,3,38,28,9,76
45,61,75,2,73,33,13,75
40,47,14,5,10,42,40,47
58,61,20,3,13,35,8,61
8,20,22,11,16,14,17,22
48,44,41,3,15,51,44,51
24,58,33,3,18,100,10,100
21,28,21,3,27,57,20,57
22,23,5,1,7,13,34,34
37,40,6,9,12,92,6,92
62,62,14,2,16,62,17,62
29,57,29,2,10,94,17,94
56,53,7,7,9,24,13,56
48,57,11,3,10,54,13,57
44,69,29,2,9,54,18,69
30,41,29,2,12,31,12,41
40,54,29,2,4,14,11,54
60,54,10,2,10,10,11,60
55,56,21,4,9,37,39,56
61,63,21,3,17,31,36,63
39,47,17,5,12,58,39,58
113,137,28,5,8,53,23,137
58,67,20,8,15,39,45,67
65,76,45,8,7,34,29,76
77,79,41,5,12,18,28,79
44,79,11,5,8,107,19,107
33,29,5,1,11,74,17,74
42,61,27,6,7,24,27,61
38,61,22,6,30,24,27,38
34,56,13,10,8,47,43,56
33,57,29,6,19,25,27,57
28,56,23,6,17,60,25,60
21,56,28,6,7,60,18,28
33,76,17,8,10,53,41,76
32,57,16,5,13,27,27,57
30,36,12,7,17,67,24,67
34,30,8,2,7,13,17,34
23,29,18,1,11,10,10,29
17,20,18,2,5,13,17,20
7,16,17,2,6,45,29,45
28,30,37,4,4,27,65,65
9,21,12,1,18,24,42,42
36,41,12,1,17,21,17,41
57,41,73,1,17,71,39,73
59,75,4,1,20,23,22,75
32,46,29,4,16,24,30,46
50,71,21,5,23,82,4,82
45,52,18,2,5,28,23,52
70,99,18,2,6,41,2,99
58,110,8,3,1,25,3,110
50,71,27,4,22,12,28,71
35,46,29,9,3,40,20,46
64,82,13,4,4,19,53,82
62,74,16,4,6,44,50,74
30,74,16,4,4,36,33,36
47,64,9,4,6,112,30,112
81,101,20,9,36,20,37,101
64,66,14,8,5,15,36,66
36,76,12,33,9,20,21,76
48,96,6,33,5,14,18,96
35,55,13,8,6,16,22,55
52,58,19,5,16,22,33,58
52,21,11,5,4,15,18,21
42,71,15,39,1,27,7,71
60,71,15,39,6,8,58,60
47,72,14,16,15,9,32,72
36,72,8,16,10,33,14,36
116,107,25,5,4,16,26,116
42,50,28,3,8,29,13,50
66,84,4,16,10,19,60,84
19,47,30,1,15,77,6,77
40,33,24,1,8,30,11,40
16,19,6,8,4,25,9,25
30,47,20,2,9,16,38,47
44,73,10,2,8,23,38,73
25,46,13,4,12,24,20,46
35,61,11,3,5,24,10,61
47,93,25,3,10,24,10,93
45,77,25,3,38,29,10,77
45,61,77,2,75,33,13,77
39,46,14,5,10,42,43,46
58,60,20,3,13,37,10,60
8,20,22,11,16,13,17,22
51,46,42,3,17,61,59,61
27,61,34,3,18,102,10,102
21,29,21,3,28,56,23,56
22,23,5,1,7,14,34,34
36,39,7,9,12,92,6,92
59,60,14,2,17,63,18,63
30,56,29,2,11,89,18,89
54,51,7,7,9,24,16,54
46,55,11,3,10,55,17,55
43,68,28,2,10,55,18,68
29,41,28,2,12,31,12,41
39,53,28,2,4,12,12,53
58,53,10,2,10,10,12,58
56,55,22,4,9,42,41,56
60,62,21,3,18,31,39,62
38,46,17,5,12,54,41,54
113,138,28,5,7,53,27,138
65,75,45,8,7,34,34,75
76,78,42,5,13,21,31,78
47,78,11,5,8,103,20,103
32,27,5,1,11,74,17,74
42,60,27,6,7,24,30,60
38,60,22,6,30,24,30,38
33,56,13,9,8,48,46,56
33,56,28,6,19,27,29,56
28,55,23,6,18,61,27,61
20,55,28,6,7,61,19,28
33,75,17,8,11,53,44,75
32,59,16,5,13,28,29,59
30,36,12,7,17,69,26,69
35,31,8,2,7,12,20,35
22,29,18,1,11,11,14,29
17,20,18,2,5,13,20,20
7,16,17,2,6,47,32,47
28,30,37,4,4,26,65,65
9,22,12,1,18,24,41,41
36,41,12,1,17,20,18,41
57,41,73,1,17,71,40,73
61,71,4,1,21,23,23,71
32,44,29,4,16,24,34,44
49,70,21,5,23,82,4,82
45,52,18,2,5,28,23,52
67,94,17,2,6,42,2,94
56,109,8,3,1,24,3,109
49,70,26,4,22,12,30,70
35,45,29,9,3,41,23,45
64,81,13,4,4,18,58,81
61,74,16,4,6,44,54,74
30,74,16,4,4,37,35,37
46,63,9,3,6,112,30,112
80,99,20,9,33,19,42,99
63,65,13,8,5,14,41,65
35,74,12,32,9,19,23,74
49,95,6,32,5,14,20,95
34,54,13,8,6,16,24,54
51,58,19,5,16,22,36,58
51,20,11,5,4,14,22,22
41,71,15,39,1,28,9,71
58,71,15,39,6,9,61,61
47,71,14,16,16,9,33,71
35,71,8,16,10,32,15,35
116,106,25,5,4,16,28,116
42,49,28,3,8,30,12,49
64,83,4,16,10,18,60,83
19,47,29,1,15,78,6,78
40,33,24,1,8,31,13,40
16,19,6,8,4,25,9,25
29,45,20,2,9,15,39,45
44,72,10,2,8,22,39,72
25,45,12,4,11,23,20,45
34,60,11,3,5,22,11,60
46,90,25,3,10,22,11,90
46,79,25,3,38,29,11,79
44,60,79,2,77,31,14,79
38,45,14,5,10,41,47,47
55,59,20,3,13,38,10,59
9,21,22,11,16,13,18,22
52,49,45,3,14,66,66,66
29,64,35,3,18,104,10,104
20,28,21,3,28,53,24,53
22,23,5,1,7,15,33,33
35,39,6,9,12,91,6,91
56,59,14,2,18,64,20,64
30,55,29,2,11,87,20,87
51,50,8,6,8,25,19,51
45,54,11,3,12,63,18,63
42,68,28,2,9,63,19,68
29,40,28,2,12,31,12,40
38,52,28,2,4,11,13,52
57,53,11,2,10,9,13,57
57,55,22,4,9,47,42,57
60,60,21,3,20,30,41,60
36,45,17,5,12,52,43,52
112,138,28,5,8,57,32,138
64,74,45,8,7,34,39,74
76,77,43,5,13,23,35,77
49,77,11,5,8,97,22,97
31,25,4,1,11,74,17,74
42,61,26,6,7,25,35,61
38,61,22,6,30,25,35,38
33,55,12,9,9,48,50,55
33,55,27,6,17,25,31,55
27,54,22,6,18,62,29,62
19,54,29,6,8,62,19,29
33,75,17,8,11,54,49,75
31,61,16,5,13,30,32,61
29,36,12,7,17,64,30,64
36,32,8,2,7,10,24,36
21,28,18,1,11,12,17,28
16,20,18,2,5,13,23,23
8,16,17,2,7,48,38,48
27,30,35,4,3,23,27,35
12,23,12,1,18,23,41,41
31,43,29,4,17,28,46,46
48,67,20,5,23,81,4,81
45,51,18,2,5,26,23,51
58,80,17,2,7,43,2,80
54,107,8,3,1,26,3,107
45,65,26,5,22,12,38,65
32,42,27,9,2,42,33,42
60,76,14,4,3,19,66,76
58,71,15,4,5,41,67,71
30,71,15,4,4,35,41,41
45,59,10,3,4,112,34,112
72,91,22,8,27,18,64,91
62,60,13,8,5,13,51,62
32,67,12,30,9,17,30,67
46,90,6,30,5,16,24,90
32,51,13,8,8,15,31,51
48,18,11,6,4,12,31,31
39,70,15,39,1,26,15,70
47,70,15,39,6,10,66,66
44,68,15,17,18,10,36,68
34,68,8,17,10,33,18,34
116,102,25,5,4,14,34,116
39,46,28,3,8,30,13,46
61,78,4,16,10,19,65,78
20,47,28,1,14,67,7,67
38,33,25,2,8,30,18,38
16,19,6,8,4,25,9,25
28,43,19,2,9,15,45,45
25,47,12,4,11,22,19,47
32,56,12,3,5,19,12,56
47,82,25,3,10,19,12,82
49,80,25,3,38,28,12,80
43,58,72,2,73,29,15,73
36,42,14,5,10,44,52,52
49,58,21,3,13,41,13,58
8,20,22,11,15,12,18,22
54,51,49,3,16,68,69,69
33,63,36,3,18,101,12,101
19,27,22,3,29,50,28,50
22,23,5,1,7,15,30,30
26,38,8,8,12,93,4,93
57,58,14,2,18,70,29,70
27,51,29,2,10,78,29,78
44,47,9,6,8,34,30,47
43,52,11,3,16,56,22,56
44,71,30,3,9,56,22,71
29,41,30,3,12,35,14,41
36,49,30,3,4,7,15,49
51,50,11,3,10,11,15,51
59,55,22,4,9,52,43,59
57,57,22,3,19,35,53,57
36,42,18,5,14,41,49,49
114,140,28,5,8,57,47,140
65,75,45,8,6,33,56,75
77,74,45,5,13,35,42,77
48,74,11,5,8,99,24,99
41,56,26,6,7,24,38,56
37,56,21,6,30,24,38,37
32,53,13,8,8,48,60,60
31,51,24,5,14,24,41,51
25,49,20,6,18,65,35,65
23,49,27,6,8,65,23,27
32,75,18,7,14,37,57,75
28,61,15,5,13,33,36,61
28,36,12,7,15,33,39,39
40,34,7,2,7,9,27,40
21,28,20,1,12,16,22,28
15,19,18,2,5,14,27,27
9,16,17,2,7,48,39,48
26,30,34,4,4,22,14,34
13,24,12,1,18,25,40,40
31,43,28,4,17,26,47,47
47,65,20,5,23,78,4,78
45,50,18,2,5,26,23,50
58,79,17,2,7,43,2,79
54,107,8,3,1,28,3,107
44,63,25,5,22,13,40,63
32,41,27,9,2,42,34,42
59,75,14,4,3,19,63,75
57,70,15,4,5,40,68,70
29,70,15,4,4,35,44,44
44,59,10,3,5,112,36,112
71,89,23,8,26,18,69,89
62,59,13,8,5,10,52,62
31,65,12,30,9,17,31,65
45,88,6,30,7,18,24,88
31,50,13,7,7,16,32,50
47,18,11,7,4,12,32,32
38,69,15,39,1,26,16,69
44,69,15,39,6,10,67,67
43,67,15,16,18,10,37,67
33,67,8,16,10,33,18,33
114,101,25,5,4,14,35,114
38,45,28,3,9,30,13,45
59,77,4,16,10,19,62,77
22,49,28,1,14,62,6,62
38,34,26,2,8,32,18,38
16,18,6,8,4,24,9,24
12,21,4,8,2,45,26,45
30,39,4,8,2,5,26,39
28,45,19,2,9,17,44,45
25,49,12,4,12,22,21,49
33,59,12,3,5,20,12,59
44,76,25,3,10,20,12,76
47,79,25,3,38,28,12,79
43,56,72,2,74,29,16,74
36,41,14,5,10,45,52,52
49,58,20,3,13,41,13,58
8,20,22,11,15,12,18,22
54,53,50,3,17,78,69,78
36,63,36,3,18,99,12,99
20,26,23,3,29,54,29,54
22,23,5,1,7,16,28,28
26,39,8,8,12,94,4,94
58,58,15,2,18,72,31,72
27,49,29,2,10,73,31,73
43,44,10,6,9,35,33,44
42,50,11,3,16,56,21,56
44,71,30,3,10,56,22,71
35,48,30,3,4,8,16,48
50,50,11,3,10,11,16,50
58,55,22,4,9,60,42,60
57,57,22,3,19,36,52,57
36,41,18,5,13,40,50,50
114,141,28,5,7,68,46,141
65,74,45,8,6,31,55,74
79,73,45,5,13,39,44,79
48,73,11,5,7,98,21,98
40,54,27,6,7,25,37,54
37,54,21,6,30,25,37,37
31,52,13,8,8,49,58,58
30,50,23,5,13,25,42,50
24,47,20,6,18,66,35,66
24,47,27,6,8,66,23,27
31,75,19,7,15,38,57,75
27,61,13,5,13,36,37,61
28,37,13,7,15,30,39,39
40,34,7,2,7,10,27,40
21,28,21,1,12,19,20,28
15,19,18,2,5,14,26,26
10,17,18,2,7,47,38,47
26,30,33,4,4,20,14,33
13,25,11,1,18,24,38,38
29,41,27,4,18,26,46,46
47,63,21,5,23,77,4,77
44,49,18,2,5,26,23,49
55,72,16,2,7,44,2,72
53,106,8,3,1,33,3,106
42,61,26,5,22,15,41,61
31,40,27,9,2,43,32,43
59,73,15,4,3,20,64,73
57,68,15,4,5,41,67,68
29,68,15,4,4,36,46,46
44,58,10,3,6,112,39,112
71,87,23,7,25,18,70,87
61,57,13,8,5,10,53,61
30,64,12,29,9,17,31,64
44,87,6,29,9,19,22,87
31,49,13,7,7,17,33,49
46,17,11,7,4,12,32,32
38,69,16,39,1,28,15,69
40,69,15,39,6,9,65,65
42,66,15,16,19,12,38,66
33,66,8,16,10,33,18,33
112,99,25,5,4,15,34,112
37,44,28,3,9,32,14,44
58,75,4,16,10,22,55,75
24,51,28,1,14,55,6,55
39,36,26,2,8,31,19,39
16,19,6,8,4,25,9,25
12,20,4,8,2,47,25,47
31,39,4,8,2,5,25,39
29,46,17,2,9,18,42,46
26,53,11,4,12,24,20,53
35,62,12,3,5,22,11,62
40,71,25,3,10,22,11,71
47,79,25,3,38,28,11,79
44,56,71,2,73,30,17,73
36,41,13,5,10,46,51,51
51,58,21,3,13,46,12,58
7,18,22,10,15,13,18,22
54,52,51,3,19,87,67,87
37,66,37,3,18,98,12,98
20,26,23,3,29,55,28,55
23,24,5,1,7,17,26,26
27,42,8,7,12,97,4,97
59,58,15,2,18,75,32,75
26,48,29,2,10,72,32,72
43,44,10,6,10,37,33,44
41,50,11,3,16,56,19,56
42,71,30,3,10,56,22,71
35,47,30,3,4,9,15,47
50,50,11,3,10,11,15,50
59,55,23,4,9,62,41,62
58,59,21,3,20,38,49,59
36,41,18,5,13,41,50,50
114,141,29,5,8,73,45,141
65,74,45,8,6,31,53,74
79,73,45,6,13,41,45,79
45,73,11,6,7,97,19,97
39,51,27,6,5,26,34,51
37,51,21,6,29,26,34,37
30,52,14,8,9,50,55,55
18,34,6,6,6,33,45,45
29,49,23,5,13,26,43,49
24,46,20,6,19,69,33,69
25,46,28,6,8,69,22,28
31,75,19,7,15,40,54,75
27,61,13,5,13,39,35,61
28,37,14,7,14,30,39,39
41,35,7,2,7,11,26,41
21,28,22,2,13,22,18,28
15,19,18,2,5,15,23,23
11,19,19,2,8,46,32,46
25,28,32,4,4,20,14,32
15,27,11,1,18,24,35,35
27,39,27,4,18,23,39,39
46,62,22,5,23,78,4,78
43,48,18,2,5,26,24,48
51,63,16,2,7,41,2,63
52,105,8,3,1,39,3,105
40,58,25,5,22,18,38,58
30,39,27,9,2,49,26,49
58,69,16,4,4,23,65,69
57,67,15,4,5,42,60,67
28,67,15,4,4,41,42,42
70,82,20,7,22,19,67,82
59,54,13,8,5,11,51,59
29,60,11,26,9,18,27,60
43,85,6,26,11,21,19,85
29,47,13,7,11,19,31,47
45,17,11,7,4,12,28,28
36,68,16,39,1,30,13,68
35,68,15,39,6,9,63,63
41,65,17,17,20,14,35,65
33,65,8,17,10,34,18,34
101,94,25,5,4,15,30,101
35,42,28,3,9,35,14,42
53,74,4,17,11,28,39,74
26,58,26,1,14,38,6,58
36,34,24,2,8,29,20,36
16,18,6,8,4,28,9,28
14,22,4,8,2,52,24,52
31,40,4,8,2,5,24,40
29,45,16,3,9,22,35,45
29,60,11,4,12,26,20,60
34,62,11,3,5,24,9,62
37,61,25,3,10,24,9,61
46,79,25,3,38,29,9,79
43,55,69,2,73,30,18,73
35,39,11,5,10,48,46,48
50,58,21,3,12,44,10,58
6,17,21,10,16,16,18,21
53,52,53,3,22,95,51,95
37,66,38,3,18,96,12,96
20,26,23,3,29,57,20,57
22,24,4,1,7,18,27,27
26,40,8,6,12,97,4,97
16,39,12,2,2,44,1,44
56,56,15,2,19,79,31,79
24,44,29,2,10,70,31,70
42,42,11,6,11,44,30,44
39,47,11,3,16,50,17,50
43,73,30,3,12,50,21,73
32,43,30,3,4,12,14,43
48,51,10,3,10,11,14,51
59,55,21,4,9,57,42,59
56,57,22,3,21,39,40,57
35,40,19,5,13,41,49,49
114,140,30,5,7,62,39,140
59,67,44,8,6,31,49,67
76,70,45,6,13,45,43,76
44,70,11,6,9,96,17,96
38,50,29,5,6,36,26,50
36,50,20,5,29,36,26,36
29,51,15,7,9,52,45,52
22,40,7,6,6,36,41,41
29,50,22,5,14,32,39,50
22,44,22,6,19,76,27,76
26,44,29,6,8,76,20,29
30,76,20,7,14,45,45,76
29,64,15,5,13,48,29,64
27,41,16,7,12,30,35,41
53,58,26,7,22,20,40,58
43,36,7,2,7,11,21,43
22,30,23,2,14,27,13,30
15,18,17,2,5,17,18,18
12,20,19,2,8,44,27,44
25,28,31,4,4,19,15,31
16,28,11,1,18,23,34,34
28,40,26,4,18,23,35,40
46,62,22,5,23,79,4,79
43,47,18,2,5,27,23,47
52,61,15,2,7,40,2,61
52,105,8,3,1,41,3,105
40,57,25,4,22,19,35,57
30,39,27,8,2,54,22,54
57,68,17,4,4,25,65,68
57,66,15,4,5,43,57,66
28,66,15,4,4,43,40,43
68,79,20,7,21,19,64,79
58,53,13,8,5,12,47,58
28,58,11,25,9,18,25,58
42,85,6,25,11,21,16,85
28,46,13,7,11,20,29,46
45,18,12,8,4,12,25,25
36,68,16,40,1,31,12,68
33,68,15,40,6,9,61,61
40,65,18,17,21,15,33,65
33,65,8,17,10,34,18,34
96,92,24,5,4,15,28,96
35,41,29,3,9,37,14,41
52,74,4,17,11,32,33,74
26,58,25,1,14,34,6,58
34,32,23,2,8,28,20,34
16,19,6,8,4,29,9,29
14,22,4,8,2,53,24,53
32,41,4,8,2,5,24,41
29,44,15,3,9,23,33,44
29,64,11,4,12,26,19,64
34,60,11,3,5,25,8,60
35,57,26,3,10,25,8,57
47,81,26,3,38,30,8,81
43,54,70,2,74,31,18,74
34,38,11,5,10,49,44,49
50,58,21,3,12,45,9,58
6,19,21,10,16,18,18,21
56,54,53,3,24,95,38,95
38,67,38,3,18,97,12,97
22,25,23,3,29,59,18,59
22,24,4,1,7,18,26,26
26,40,8,6,12,97,4,97
16,39,12,2,2,45,1,45
52,54,14,2,19,80,30,80
24,43,29,2,9,68,30,68
41,41,11,6,11,48,29,48
38,45,11,3,16,49,14,49
45,75,31,3,12,49,20,75
31,42,31,3,4,14,13,42
48,52,10,3,10,11,13,52
58,55,21,4,9,50,42,58
55,54,22,3,22,38,35,55
35,40,20,5,13,40,48,48
114,139,30,5,8,78,36,139
55,62,44,8,6,33,42,62
70,70,42,6,13,45,43,70
44,70,11,6,10,102,16,102
39,51,30,5,6,43,20,51
36,51,20,5,28,43,20,36
28,51,15,7,9,53,39,53
23,42,7,6,7,37,38,42
29,51,22,5,14,31,37,51
23,46,23,6,19,80,23,80
28,46,29,6,8,80,18,29
30,76,20,7,14,46,39,76
35,69,16,5,13,53,25,69
27,43,17,7,12,29,33,43
54,59,26,7,22,21,38,59
43,36,7,2,7,12,19,43
23,31,23,2,14,33,10,33
14,18,17,2,5,17,15,18
13,21,20,2,8,41,25,41
24,27,31,4,4,19,17,31
17,29,11,1,18,24,33,33
29,40,26,4,18,22,29,40
46,62,22,5,23,80,4,80
43,47,18,2,5,27,23,47
52,61,15,2,7,41,2,61
50,103,8,3,1,42,3,103
39,56,25,4,22,20,31,56
30,39,27,8,1,57,18,57
56,66,18,4,4,26,65,66
56,66,15,4,5,43,53,66
28,66,15,4,3,45,38,45
16,57,10,3,5,17,43,57
67,77,20,7,20,20,60,77
58,52,13,8,5,12,44,58
29,57,11,25,9,19,26,57
41,84,6,25,11,22,14,84
28,46,13,7,11,21,27,46
44,18,12,8,4,12,22,22
36,68,16,40,1,31,10,68
32,68,15,40,6,8,57,57
39,65,18,17,22,16,33,65
33,65,8,17,10,34,17,34
93,90,24,5,4,16,25,93
34,41,29,3,9,39,14,41
52,74,4,17,11,35,31,74
31,31,22,2,8,27,21,31
16,18,6,8,4,30,8,30
15,22,4,8,2,53,23,53
33,42,4,8,2,5,23,42
28,43,15,3,9,23,32,43
29,64,11,4,13,26,19,64
34,59,10,2,5,26,7,59
32,54,26,2,9,26,7,54
47,81,26,2,38,31,7,81
43,55,72,2,74,35,17,74
34,37,10,5,10,52,40,52
51,58,21,3,12,44,9,58
6,20,21,10,16,20,18,21
57,54,52,3,25,90,33,90
38,68,38,3,18,97,12,97
22,26,23,3,29,64,16,64
22,24,4,1,7,17,26,26
26,41,8,6,12,98,4,98
16,39,12,2,2,45,1,45
50,53,14,2,20,79,28,79
24,41,29,2,9,67,28,67
40,40,12,6,12,51,27,51
36,43,11,3,15,44,13,44
45,76,31,3,12,44,20,76
30,40,31,3,4,15,12,40
47,52,10,3,10,12,12,52
58,56,21,4,9,46,43,58
54,53,22,3,23,36,32,54
34,39,18,5,13,39,46,46
114,137,30,5,7,79,31,137
53,61,44,8,6,35,35,61
69,70,38,6,12,44,41,70
45,70,11,6,10,108,13,108
39,49,31,5,6,45,14,49
36,49,20,5,28,45,14,36
26,51,15,7,10,54,33,54
24,43,7,6,7,35,35,43
29,51,22,5,14,32,34,51
24,48,24,6,20,83,20,83
28,48,29,6,8,83,17,29
30,76,21,7,14,48,33,76
39,73,17,5,13,52,22,73
27,44,17,7,11,30,29,44
53,61,27,7,22,22,35,61
44,37,7,2,7,13,17,44
23,32,24,2,14,34,6,34
14,18,17,2,5,17,12,18
13,21,19,2,8,39,23,39
23,26,30,4,4,19,19,30
19,30,12,1,18,24,34,34
30,42,26,4,18,23,24,42
46,64,20,5,23,81,4,81
42,46,18,2,5,27,23,46
52,60,15,2,7,41,2,60
48,100,8,3,1,41,3,100
38,54,26,4,21,20,28,54
29,39,28,8,1,61,14,61
56,65,19,4,4,27,63,65
56,66,15,4,5,44,50,66
29,66,15,4,4,47,35,47
16,56,9,3,5,17,38,56
64,75,21,7,19,21,53,75
56,52,13,8,5,14,41,56
29,56,11,25,9,20,27,56
40,83,6,25,10,22,12,83
27,45,13,7,11,22,24,45
44,17,12,8,4,12,20,20
36,68,16,40,1,32,7,68
31,68,16,40,6,8,53,53
40,65,19,17,22,17,31,65
33,65,8,17,10,34,16,34
90,89,24,5,4,16,24,90
34,42,29,3,9,41,14,42
52,73,4,17,11,37,26,73
30,29,21,2,8,25,21,30
16,18,6,8,4,31,8,31
15,22,4,8,2,52,22,52
34,43,4,8,2,5,22,43
27,42,15,3,9,24,29,42
29,64,11,4,13,25,19,64
33,58,10,2,5,27,6,58
32,54,26,2,9,27,6,54
47,81,26,2,38,31,6,81
43,55,74,2,74,37,17,74
33,37,10,5,10,52,38,52
50,58,21,3,12,41,8,58
6,21,21,10,16,22,18,22
57,55,50,3,27,86,24,86
39,70,38,3,18,98,12,98
23,27,24,3,29,67,14,67
22,24,4,1,7,17,26,26
26,41,8,6,12,98,4,98
16,39,12,2,2,46,1,46
48,52,14,2,20,76,26,76
24,41,29,2,9,67,26,67
39,39,13,5,12,53,24,53
34,41,11,3,15,42,12,42
45,78,32,3,12,42,20,78
29,39,32,3,4,16,12,39
54,56,11,3,10,13,12,56
58,56,21,4,9,49,42,58
55,52,22,3,23,37,27,55
33,37,18,5,13,39,43,43
111,136,31,5,7,75,27,136
52,62,44,8,6,35,28,62
68,71,35,6,12,41,41,71
47,71,11,6,10,108,11,108
39,48,32,5,6,47,11,48
36,48,19,5,28,47,11,36
26,51,16,7,10,55,27,55
24,43,8,6,7,38,31,43
30,52,22,5,15,33,30,52
25,50,25,6,20,84,16,84
28,50,30,6,8,84,15,30
32,78,22,7,14,49,28,78
42,77,17,5,13,53,18,77
27,45,18,7,11,31,25,45
34,59,21,7,11,33,35,59
54,64,27,7,23,23,33,64
44,37,7,2,7,14,14,44
24,33,24,2,14,34,3,34
13,18,17,2,5,17,10,18
13,22,19,2,8,37,22,37
22,25,30,4,4,18,21,30
20,30,12,1,18,23,34,34
31,43,27,4,18,23,21,43
46,66,18,5,23,83,4,83
41,46,18,2,5,28,24,46
53,60,15,2,7,41,2,60
46,97,8,3,1,39,3,97
37,53,26,4,21,21,25,53
29,39,28,8,1,65,9,65
56,64,20,4,4,28,60,64
56,65,17,4,5,46,44,65
30,65,17,4,4,48,33,48
17,55,9,4,4,18,35,55
63,74,22,7,18,22,45,74
56,51,13,7,4,16,36,56
29,55,11,24,9,21,24,55
40,84,6,24,10,22,9,84
28,44,13,7,11,23,21,44
43,17,12,8,4,13,16,17
36,68,16,40,1,33,5,68
31,68,16,40,6,7,50,50
40,65,20,17,22,18,29,65
34,65,8,17,10,34,15,34
90,88,24,5,4,16,22,90
33,43,29,3,9,43,14,43
